# SYNTHETIC DATASET - Generated for AI Electric Fault Detection Prototype
# This data is artificially generated and does NOT represent real industrial measurements.
# For production use, replace with validated sensor data from actual electrical systems.
# Total samples: 15000
# Fault classes: 10
#
voltage,current,temperature,power,power_factor,frequency,resistance,vibration,fault_type,fault_label
189.20999250468154,17.85185403474224,38.31820246732428,1881.4381854557746,0.7606835168771312,49.54359080496702,25.447853680587894,0.17929588608693667,4,Undervoltage
240.26090013546133,11.521019706481422,42.89480444009708,1569.7429946472926,0.9707619625931811,50.24056376798357,33.041268612455255,0.1207845222104195,0,Normal
213.15342336726573,23.98845553297583,81.70452355764115,7755.579669088035,0.6189900153530646,50.499471337164046,24.05350798680458,0.18168116035559934,5,Overcurrent
231.93196778519396,14.120225563610692,26.62319721906524,2954.2075317570625,0.9642667791539231,50.39259876980127,14.379990731013443,0.11992904539641482,0,Normal
221.25759157554248,11.71844803810992,28.93322156938736,3240.2105836019246,0.9116000910522581,50.1254936097831,47.859550076787144,0.08832891789171936,0,Normal
141.22128388859923,95.93577362938439,141.13252895823524,5685.140804260862,0.45419104368350616,48.76804359569424,2.1032238425359444,0.5538554415507894,2,Short Circuit
137.73336182919434,12.12638313105427,46.585118673165894,4404.426729390667,0.758366107241491,48.76611668563416,48.75828729794155,0.19081518762581431,4,Undervoltage
163.61705735462346,14.106660069825079,46.582208691130425,3047.5131092917195,0.7370134780031942,50.24069688692567,32.04883183786656,0.156682118779585,4,Undervoltage
214.66677625870054,9.479765631275425,130.6914665637494,2387.64866775062,0.6389123218215236,49.468112863636534,387.9863576120375,0.12591336326620453,7,Burnt Component
226.1754791476253,5.39974540414562,30.149802247671406,3204.78903807759,0.8816842565834159,50.44038587478462,23.97324185308819,0.019185202772392804,0,Normal
227.72606461678808,14.023318485952775,108.36282949038082,3941.420158098387,0.7772657496580142,50.08813605848308,32.05581459227857,0.14755044078279425,1,Overheating
233.2645590215193,13.72864130653338,114.22579873173069,5905.5486508023405,0.7159212390971444,49.085029438706385,46.62399654216732,0.3303803381375833,1,Overheating
224.22382459233697,39.13219331522624,74.6729588194021,9899.208680524225,0.798404742816708,49.32064507727916,8.277973471511094,0.465924856533069,5,Overcurrent
223.47682445442894,10.79398600164901,67.87696342184515,3865.7116870946115,0.7133540492983047,48.97273648767728,93.59561883011231,0.21180319973473205,6,Loose Connection
226.71708429621316,23.826024107927918,83.0149063894587,6987.200164814502,0.6020173991871275,50.10504769273857,28.32856152361541,0.3525217792482218,5,Overcurrent
220.57032884978923,8.046481794898396,23.769195025493087,1635.3683351022212,0.9203039600007775,50.24740656497388,15.719054793465041,0.10015147670888357,0,Normal
223.0515182842625,6.004714316848741,25.14593563122889,1393.476257287752,0.9801771269525819,49.55306846475165,23.763495602478955,0.11565832236776119,0,Normal
232.96611476810287,13.529819174424599,60.52617889970158,1327.1555922750708,0.7817164341442087,50.18295312772192,131.62330510921328,0.16159159169917547,9,Corrosion
308.78870090348653,5.626306831412358,34.62537067898749,2879.726616937431,0.9306325308299653,50.81612808249023,22.055764584042166,0.24284818988817972,3,Overvoltage
234.69207671152765,10.38318850092274,45.70383515698606,4161.569736327455,0.8082159234832315,48.56995622661351,47.60814964886003,0.43079078221536965,6,Loose Connection
305.6401580208822,11.722229212128141,39.03814326836634,3719.368473710957,0.8222736685262447,49.572993485182295,18.160501341926395,0.24228966654119916,3,Overvoltage
211.38406208526288,6.917022164576265,136.3793723065591,1892.0458306336661,0.5161945668369259,50.31869019295532,340.65899219520736,0.06508715667118703,7,Burnt Component
135.11427103838022,45.385585171607936,84.69673346185871,13655.797650070455,0.5686174789298871,49.60155314295373,4.413206068537277,0.7104955728865632,2,Short Circuit
207.68512239005528,24.52439549099296,36.61287659111545,3009.056794440169,0.7767724800064636,49.10641596929625,14.705434002177135,0.11807174199991641,8,Insulation Damage
219.23328451394212,11.338929687494272,45.76081435947105,2647.549819653034,0.7834827587569138,50.32104817750628,195.1508252600567,0.14344851152767737,9,Corrosion
225.33188682697315,11.01445631145623,34.29587579217706,3395.5519872081327,0.8632873615437169,49.97630193996533,19.176173845253647,0.05061630450171904,0,Normal
186.42084306641235,8.257739549216218,94.11013715668328,2339.310939883827,0.5163687664259343,49.189848826654845,325.07446514332486,0.206988626261732,7,Burnt Component
223.00860958516387,11.4632083317778,42.377722384860455,3025.54501972345,0.9404749346897601,50.305783332213764,16.503364159151612,0.03423052824256651,0,Normal
150.64591742673105,79.90435336401539,100.62622970755919,10555.964425876156,0.4907507406402006,50.07533578476479,2.2628670152549857,0.7757632317187813,2,Short Circuit
233.59245583634035,19.19489016291572,63.52794990107911,4356.638417320947,0.6735385474938629,50.20184072977477,12.943708549343814,0.1536879954464142,8,Insulation Damage
229.66781136182888,11.427466839226481,30.946516018325127,2814.84876584776,0.9402728479689424,49.969532676829125,11.996509511751006,0.15137717238897982,0,Normal
223.4018649548855,19.793938175470206,100.66904975137636,2928.047135216367,0.7059403116486641,49.05352997577292,23.19881995051457,0.09802705403288982,1,Overheating
209.96475107910757,7.337693101924836,54.21797863141082,3355.7518214999986,0.7070500596465524,49.09061162110684,187.2425461690055,0.2538593304123495,9,Corrosion
195.33810160906157,7.551436809276137,117.35666237587033,1091.9296050856246,0.5665602016007013,49.33839710570532,132.05187734462356,0.15058712711117098,7,Burnt Component
228.55029423811413,14.436325368485441,92.20750027548297,5044.734593553661,0.7321432501764827,49.458772162140114,47.3616992489159,0.2604150109625725,1,Overheating
205.98931493265945,6.8005200438167925,105.9051754495843,2458.0444528080343,0.4434704810568221,49.53652071801943,247.70453715373077,0.19564584509686384,7,Burnt Component
198.7674991464154,3.351494514749631,49.20149399332523,2080.5749621397986,0.5583726332627726,49.29959679626721,61.73000825049173,0.43768022293918135,6,Loose Connection
202.322610817992,12.43561089305688,57.298988079582735,1205.6604233087385,0.7355587302698136,50.2425981961414,125.80415524910775,0.31722646823702527,9,Corrosion
208.53383165172804,12.547566610691534,58.135140664371626,2578.1049194347806,0.7833610872351008,49.289585938676005,66.16015301605066,0.29010520353834834,9,Corrosion
218.07938848985054,17.87197576151695,73.71799368544987,2928.3231433303877,0.7643082829733938,49.284871385236336,47.48190023313883,0.10032020639554005,1,Overheating
227.89008703419927,8.989038026236713,26.348269778079956,2907.86420019622,0.9023642170695008,49.59330496352301,14.27487353942514,0.13061046173760296,0,Normal
215.8063616314635,5.7999837617925225,90.96756393590408,1893.3401055542404,0.5179813364009251,50.31782179596924,338.3408843633732,0.2570637911905075,7,Burnt Component
223.95519251504086,2.7073464591761516,142.6214611544059,1744.1643284406134,0.45716605441325553,50.03417219093558,177.52348724057347,0.2097312165061699,7,Burnt Component
155.60785472427003,18.3246918750921,32.9033022154644,1952.9358797305192,0.8600324490585264,49.293504800566225,25.553156237930853,0.06558021926511853,4,Undervoltage
239.90528476820805,13.568195338362026,21.92452386663592,3648.885348180524,0.9477813957850506,50.53636637720222,33.244990550983914,0.11010077356857911,0,Normal
173.67670272270288,11.073927377932101,38.6011182543264,1556.0717568872392,0.7399150050033959,49.2644075527755,34.64016381546031,0.05367792795783546,4,Undervoltage
125.57177322056516,62.84318062124051,86.66514252983981,8148.005993283375,0.5512436346617002,50.353513680595064,2.277677008795002,0.5224726316237677,2,Short Circuit
214.4599897307836,24.43232790390604,63.69637985407989,5241.071941910335,0.6808315455804992,49.95331471916848,21.91306085333057,0.33301605160345266,5,Overcurrent
234.48861592973606,15.07553264524767,44.19608513878356,1396.0894265476616,0.7495118725168401,49.90360654561665,43.329353664017546,0.2356633792892724,6,Loose Connection
216.34467624302223,10.716380113391686,129.84546594924032,1263.8329319014028,0.3880906102140963,49.630505500037096,169.2886398058107,0.2815181818607508,7,Burnt Component
162.8012736722759,9.74560275949309,52.98086104851665,1930.8486866616984,0.6740733569227491,49.261272026064006,51.10123473456102,0.10753315305611424,4,Undervoltage
212.2679082773182,7.004788189955743,51.79975078745074,4539.944591355022,0.7959391338473967,49.579681988361976,74.17635317481391,0.16967934129766846,6,Loose Connection
208.35567005323284,5.668138510022158,59.09734492917851,1807.8793021433119,0.6507583124387128,50.33736460940292,31.254070249938493,0.3802264288811292,6,Loose Connection
219.66606294793544,21.605959009702534,63.29703117693628,2839.784024770206,0.7182953182636699,49.274728726492604,4.437000266680359,0.10253697368053434,8,Insulation Damage
190.34581873481253,14.92016848000336,30.170845417950318,3045.1210487303324,0.7367553128816042,49.178924509165185,52.785738840043656,0.07371179118829072,4,Undervoltage
235.96695953883957,21.7023424748187,77.19559241555724,3398.678821452265,0.8099078903381203,50.0898557819532,22.42687911168969,0.19342348901126982,1,Overheating
60.77497154549334,50.763778658690306,117.25935804252767,17265.703525332818,0.5895244895931755,49.831692255601446,2.237484994991947,0.6850534118965944,2,Short Circuit
235.05555885935408,13.832455524648662,27.686373693978233,2687.2950596648693,0.9167256722824472,50.22265551007291,25.393671301943918,0.06002364009694928,0,Normal
235.89660022406235,7.16429424992495,44.25650423774581,1150.3654156476978,0.8829434497023763,50.39687187452626,21.245722587712933,0.09780726214025715,0,Normal
226.82721420098227,12.175013704432208,35.52653955734693,3165.1769332655067,0.7320403826663638,49.635853771983214,73.93475565983138,0.34894998312089587,9,Corrosion
219.77562246947207,23.67618169948982,103.06134100227891,4194.639606533324,0.8219577924948439,49.7747302382981,24.164855270800125,0.29595003340974985,1,Overheating
139.06684987351187,86.62743852530043,143.38761354760555,10687.11614280424,0.5024884317038247,49.15455730789935,4.320253208732443,0.4335619719968496,2,Short Circuit
229.15015803727144,13.483136432773593,75.8863601410634,3789.4420821863937,0.801030579318671,49.207079039566715,46.234544046133585,0.149827359352275,1,Overheating
227.17332692221422,24.23470896869621,73.84552768777964,4718.059378503049,0.8386883766883512,49.221674586602845,58.94523037048261,0.2339892991928545,1,Overheating
202.89156944391584,7.637968552089884,40.4558309091961,2681.6066977699115,0.717197362219321,50.41940391968545,53.7678467804195,0.2614172965352156,6,Loose Connection
226.6781863698563,18.66651669450011,89.71478420513549,4362.801398352079,0.656116673841102,50.48833355709381,56.183544104391274,0.2598719947656981,1,Overheating
86.6520269241047,51.9477338494467,102.59804676835472,5938.739692983604,0.4403385552961054,48.64412817815263,0.41022589285050287,0.3864231528491785,2,Short Circuit
202.6690861107364,20.51986389092818,49.65380338536052,5456.455116394118,0.71912178435496,49.16616392208409,6.745768852498638,0.2478259855554,8,Insulation Damage
202.35709891321116,11.410171351526893,65.35541295958167,2801.8071242159717,0.623520644693827,49.766422717038616,13.256349271219685,0.2158994939831066,8,Insulation Damage
224.87290118505194,6.14952644924256,107.05881957499184,1684.542198442341,0.5187333512241569,50.27856311357312,391.92850865343127,0.05658690254035665,7,Burnt Component
171.12024918966696,17.12411387410273,40.515942417187226,2005.2496516248066,0.8302483357501127,50.55261118817737,15.532259357962056,0.06940772215716386,4,Undervoltage
220.21645575796182,13.27993441126743,52.41484313436359,1576.1423316226023,0.7511616971179347,49.93597180567802,88.65841368244435,0.21838325151269716,9,Corrosion
183.2387634130329,21.208341324511675,44.0048055425502,4305.470688436346,0.7444688645253713,49.73066725896186,29.862898286145217,0.09337741442860072,4,Undervoltage
218.90531445891835,21.809910791799265,116.37616435046422,2634.30906146486,0.6663558360995988,50.1264788774543,46.832426512352,0.3199630617686713,1,Overheating
204.04059951336546,11.477059349270801,140.98571424548857,1438.5953004185637,0.5656640433682609,49.87801676923975,320.25273299996576,0.25697124736051147,7,Burnt Component
304.27838930797526,12.504916053865216,55.28068839063113,3357.6216575872913,0.80314013778666,50.263006513912295,15.903097532480931,0.16116664044314763,3,Overvoltage
223.75721558337284,10.546531274878081,39.00314237081864,3104.302421493311,0.7904131885105982,50.424242092198476,111.42109270277439,0.22500598950650838,9,Corrosion
215.96796317547782,14.4491415542226,104.75421187737054,5024.306251681743,0.782648967566048,49.89533298722782,19.905755829562448,0.2793996185838784,1,Overheating
66.45795574733934,61.00188947560993,87.42647304238666,8233.261692795493,0.4920326611328006,48.14530054900191,4.139761404866593,0.5661352801494107,2,Short Circuit
206.92701722324037,16.16314564881883,56.44109035531948,2499.0963288696244,0.619443985928403,50.69663641879723,44.77674652288694,0.33269964107496525,6,Loose Connection
238.23995226479576,14.026452694243604,95.36995600481814,4062.6893872900528,0.6299671880921519,50.3267883647504,24.71218925290806,0.2866441796720506,1,Overheating
231.0041336342034,14.975176492591599,42.95970786189506,1524.0770535827824,0.8521590425722768,49.65448231373684,45.12966129812633,0.09119318793450268,0,Normal
224.89050384474018,6.034028491230529,43.18537280910737,3279.0749472037996,0.6434753503170334,50.23636553599583,125.68340470559055,0.352636717068653,9,Corrosion
208.1378461075665,11.830674211403393,61.13258257295679,3547.745432224411,0.581051000028525,49.595170221811436,95.37623440936767,0.12201530420934818,6,Loose Connection
223.8467588069499,16.440282883295644,94.71075901137901,4067.137441261553,0.7361503250631226,49.48867800595586,43.09261359995221,0.356047290965452,1,Overheating
202.45649656719786,11.184739977245336,61.09032347441064,2208.473642686905,0.7808283630394627,50.289567434591866,68.78385812852143,0.3270663311547646,9,Corrosion
219.92692228448462,20.808585401040858,48.833895580880096,4764.328388827452,0.5723241245269973,50.43661361965656,14.41554655679116,0.09162115738983906,8,Insulation Damage
190.06857302007054,20.7529435356948,51.36491086447884,4482.881592448405,0.7110465789136928,49.28430921616264,46.55967349132341,0.05598445011935835,4,Undervoltage
239.76157419175263,13.444557922103744,120.5129377868361,4907.259014608557,0.6035057128429899,50.00616871304976,17.366248694930366,0.27884138336601766,1,Overheating
231.39923523995142,18.788169541161334,72.86572354165949,2537.389256677401,0.6078387264861653,49.823001450350525,27.103950686641987,0.21842078475331358,1,Overheating
215.35453569714073,16.827536412948692,96.84072936719387,5668.281185698019,0.7670401806096805,49.16519131870703,34.69440477221106,0.3811239341874756,1,Overheating
207.51878876349895,7.712062259291533,63.348613134561994,2141.182342781605,0.6920114832362717,50.08457546620444,95.59702900197011,0.26178799619779314,9,Corrosion
144.6301108807378,80.3832354574922,105.38287105538384,8040.840969897037,0.6184058457970977,50.31151893160341,2.292097002503653,0.4806475343921032,2,Short Circuit
229.2152214199047,9.223798420261858,35.822312758351984,1721.1635845469236,0.9181363392019829,49.5516121813524,20.669329404895553,0.10571650137693296,0,Normal
203.70378714577078,9.76774665645081,36.230196057736215,1282.6263965466403,0.6441011575396381,49.269916988218164,101.27442806695535,0.21282184444311533,9,Corrosion
217.63720773700075,13.406652476831677,117.96402562156902,3148.96598428061,0.6551032434216844,49.893202530182116,48.39015689577229,0.2719252788070887,1,Overheating
226.62880500699785,3.2177018116215175,46.5068930895017,1011.7992529179998,0.8232424163378855,50.743061696845594,34.01275378332508,0.1046471380750085,6,Loose Connection
301.6008263646725,7.133245240528717,37.22219473493343,5648.819718641682,0.8152177047095581,49.09312090210484,45.35623527823247,0.2030301971413446,3,Overvoltage
204.58650987334457,17.902052753562625,53.13336297700904,2097.2340471750053,0.6119243641759152,49.82539406432046,4.314614281266975,0.060174580798621216,8,Insulation Damage
213.24762992914646,9.813300566570952,43.222235652674726,1064.4241144372497,0.7160216208111354,49.141266814779875,179.51484932153082,0.1282048216343729,9,Corrosion
226.75339217790935,21.56904770073724,97.0984343860856,3374.9319106581092,0.6817829612662313,50.19853735460231,33.71472332488989,0.19407151227629146,1,Overheating
218.63089392955104,12.537695767697674,36.6635316013277,1757.6178866613025,0.723477145153711,49.65343714059888,144.42717375734114,0.19263215483554127,9,Corrosion
215.35632773513336,20.03730118221839,52.74375895603292,4682.880448409909,0.5615440175331876,50.09054908823049,5.214051216751129,0.13000479201114293,8,Insulation Damage
229.14275265303883,35.68467599770888,87.6613726920304,10741.860559583922,0.7805621914846665,49.95711600936512,9.517344297716427,0.1709060220026511,5,Overcurrent
203.66891115768263,13.725012494586512,61.94761848928037,3044.4532693128926,0.7345699597160417,50.29549220781965,150.8225088002722,0.25146508389142447,9,Corrosion
58.66420254265028,60.51559361986981,99.20469263754973,12668.64121716768,0.35728250255453203,49.16855098779297,0.7017277323903937,0.48260624985809436,2,Short Circuit
219.43911891509939,20.74895505576731,61.26557478950004,10895.52059856,0.6084548835909516,49.47495268401377,17.240310974646665,0.309589233466114,5,Overcurrent
144.43327713449008,19.80657632316966,33.655122087911664,1917.9709506029287,0.786062437749927,49.98444478754545,46.83275238035764,0.19008458387137078,4,Undervoltage
229.14477980496434,7.438091422477984,24.50525570006285,3568.2059390266027,0.9134859355675905,49.87540212432305,44.909382121472404,0.05155166559490333,0,Normal
220.78517174686633,8.649494191308824,25.279786702680592,2504.249625678754,0.9310096323390176,49.83136261688299,37.720790738261854,0.03169263524184095,0,Normal
231.62513959249395,44.415343566489746,57.673811259435055,5744.925798418492,0.8046526923673204,49.300604990368434,19.30661149347086,0.17442479488230342,5,Overcurrent
213.83932907318305,37.8271297925281,67.7315458363381,6575.2720377366,0.7502918451108272,49.427922756954864,23.173925642779345,0.4057150254258627,5,Overcurrent
221.0580178661412,11.375707687860896,33.093635358303885,3129.9426033072723,0.8940579230748282,49.89473236439758,24.0542954927868,0.034145777816729755,0,Normal
206.88079403845515,22.08551775723109,50.75003965266524,4289.832262471488,0.6105487737379389,48.852595280885524,57.97373001009495,0.13268547577142564,6,Loose Connection
219.03405572810615,23.923331427464372,71.97706337663655,5911.025074265951,0.6520368340824211,49.12195029372688,47.65941846527962,0.34793903528386927,1,Overheating
226.12658591922798,14.079218856332043,98.62169805585499,3935.0838152644583,0.7608342420963258,49.948839682136125,54.4581008547941,0.34107475423379874,1,Overheating
233.75667964057828,9.18235910681118,22.936310192192263,1967.589219573943,0.8464192875452703,50.263630064043156,18.26330577023697,0.01986544564249997,0,Normal
215.141335939759,13.071145842504603,83.97101181374988,4714.976036936846,0.7473820322698324,49.97622463772902,49.61947377359062,0.19568914140517274,1,Overheating
232.37311736874472,13.528942789699292,118.39933235272207,5726.325618515974,0.6179595106340714,49.21122668216093,24.656214592874424,0.3885682769863428,1,Overheating
309.9908721492386,13.921607588182496,54.13334380296812,5162.114376144005,0.8697255401734768,50.53346938075687,35.87920608686614,0.19371896126203297,3,Overvoltage
212.94929770042364,8.930795569266367,57.17367309800614,1973.6499375216295,0.7020860200090531,50.21926428440749,168.97743513429995,0.30191996188773706,9,Corrosion
295.79944860809974,9.30154445243145,49.46476972582825,1763.1410262406832,0.9492210343529573,50.01008682486188,39.06420452553688,0.18591230129883649,3,Overvoltage
220.64593121027193,16.768399851721384,69.1676147830283,4990.136981112547,0.6677850914480152,49.82184171744306,12.059238058682485,0.09054871150395781,8,Insulation Damage
295.51753898436436,9.2006758709146,53.62066103915823,1561.0699595074182,0.7985244117238914,50.30135193967767,26.472217194563807,0.13410469451798857,3,Overvoltage
229.93454406973308,15.676143167005215,113.79770501259227,4046.301107568513,0.5958617980276684,49.42981295606382,26.042331300051607,0.1985157020310758,1,Overheating
223.17443113387273,11.563504357960973,58.354337774216674,3275.7991214844465,0.7776779963871716,49.19864405769288,103.67863083157661,0.09193155692915277,9,Corrosion
220.37256420388164,5.82357853126462,42.194658772643415,3316.686294614859,0.9254423914516046,49.7812684047676,30.841692483496846,0.0490385090933934,0,Normal
216.49954300635935,13.038109224374239,55.82210612391655,2978.575120829463,0.5542551702345607,49.79695961416462,10.648790479672657,0.22252322911372602,8,Insulation Damage
294.97722549117964,12.596082325714017,60.65017232390577,3081.3596699723357,0.8337675751910176,50.49949799894964,9.390660794780963,0.19267947054832363,3,Overvoltage
236.61843435957846,13.588762911593777,38.39266719562926,2865.2653792851534,0.7462191075128212,50.079800490769706,133.93004158700916,0.12974940516083738,9,Corrosion
178.9077275861688,11.365870297434476,36.12168462212726,1406.9524947031146,0.7465473691679758,49.002500972384944,30.449410159336125,0.14481545306714477,4,Undervoltage
238.0046240485504,14.38435814363508,24.976652286001098,2733.044892785978,0.9273734725670462,49.828796996059616,28.541607634011097,0.011171258645048383,0,Normal
208.03019709459403,14.363773232078255,59.408574135833085,3365.316486354893,0.5786158827406765,49.94896537767006,3.779932508296685,0.23515354160956373,8,Insulation Damage
238.32785089980928,12.662266907107654,31.746983356548625,3308.83855565786,0.8480857937713395,50.2187736942156,33.649312351885904,0.11044943974977561,0,Normal
234.79616559299427,46.93478525578788,79.13988418105647,4180.256308048119,0.6374398196645172,49.21210003853799,17.78474675676771,0.43983849388487034,5,Overcurrent
219.26504787174275,36.42242743383142,61.862880625535354,10892.590864841199,0.6047419659251381,49.67128111410728,20.914345922910766,0.4032780909981076,5,Overcurrent
223.7451990516143,30.918208619744817,93.67858090414857,10515.113289329545,0.7034651075007959,49.60037760633926,25.0345670988773,0.15883906820571778,5,Overcurrent
220.71852168326754,25.012075012571692,56.1547837347444,9213.931921806514,0.839893577958735,49.16386976215611,24.687631118326678,0.4274373200673473,5,Overcurrent
218.64159162022784,7.907715271466054,133.49669931087806,1710.7731754569886,0.4030608963708088,49.24275062684931,395.0014721495444,0.21916781556200532,7,Burnt Component
236.2535947399048,26.815605023087073,66.44640241222027,5006.025051062382,0.6925719303483522,50.511653710248645,29.435983692983136,0.31171449744641483,5,Overcurrent
191.0217918784351,7.934493662076097,147.30391517868077,1299.0350613079218,0.4185288513288305,49.661879528722956,319.656664704607,0.10313587062227657,7,Burnt Component
235.64132436073973,11.975048392810045,41.93075004151657,2268.0284590428964,0.9316400224584828,49.6891361713231,43.19392301730953,0.05162108038226825,0,Normal
231.42902324262712,7.967454319680562,30.881983028365912,2559.3402333712133,0.9950416183274478,49.89642344890306,22.510085157954066,0.10533028559223932,0,Normal
227.7194371708255,11.475715824677467,49.425165643644384,1254.6943897081328,0.7205120190908755,50.44263981130058,145.81237571145866,0.31549267987059065,9,Corrosion
200.13626804159287,7.161696398429318,45.557014707774535,2245.080974393041,0.8101093818005161,49.51589182172057,81.55622161799299,0.19316451010155553,9,Corrosion
224.87009648271186,7.99418166115384,33.106798596731494,3025.384769420374,0.9686138280028028,50.086628120017245,33.3937167660027,0.03316442059557189,0,Normal
232.44491276311177,11.69166716028012,44.688009922552055,2100.771647575142,0.9827393390240162,49.98440587342052,39.25759441434574,0.11650424959989579,0,Normal
218.79683326364878,12.151906315169315,42.339559492024996,2664.7462994918696,0.6345145955995891,49.15731656303534,108.26623298274377,0.29280298353473916,9,Corrosion
227.78182511973915,10.323971278624585,31.055005517819726,2460.9310007900767,0.976551011396165,49.59798901350374,16.930481885340132,0.02491871808904637,0,Normal
278.2910881703073,7.1843672169213155,52.8150920608895,5247.83510484456,0.8988561964815749,49.22654588494369,43.95604029959824,0.09019272233274164,3,Overvoltage
231.9872999325799,8.862769902368022,90.64470620580063,1768.4805310351992,0.5984808916830361,49.02122891535428,203.64587632031407,0.2097829164977657,7,Burnt Component
140.4662086902993,9.549740498155595,43.633961212519495,1933.4301620386125,0.8275807400111558,48.55616770598902,43.259544625847774,0.08936824637357799,4,Undervoltage
230.20086241365638,30.735536059625076,76.46785409370621,11740.572301058026,0.6491463008283541,49.93149264771038,21.130083496562538,0.43239828520554163,5,Overcurrent
294.3065964853278,12.638328141761225,35.21086826468372,2173.467148301548,0.8290244799523226,50.05327886327698,21.905987919272253,0.15014153614869064,3,Overvoltage
237.90381274336062,23.619409114397577,37.16707589200575,4797.168599433359,0.7881704981205202,50.084419180294304,13.376445060437769,0.09436170120251533,8,Insulation Damage
240.40162496545256,13.368215956477492,95.23074163931585,3064.1216430131503,0.6462382609736106,50.12302303905717,38.58178275245566,0.22557554261822663,1,Overheating
209.40007983185177,10.393417126949558,78.71789931523854,4421.184039059331,0.6414659190413852,50.82964000769212,97.11971711830603,0.16584413570736437,6,Loose Connection
229.36278370100194,11.323350962798607,22.96157769021624,1675.0088972519163,0.9649487461931728,50.40175667504932,32.31898304774766,0.11292687703079557,0,Normal
287.74135390431536,5.469989940017871,50.018907297032065,3910.8719693764465,0.8816250550518299,50.36546877340778,47.6902764264617,0.1353952551747405,3,Overvoltage
149.26796861599365,50.41431079026424,103.68242985710083,15335.24048091376,0.5232287364768592,48.54814467408766,1.8513908561444927,0.36754518254572327,2,Short Circuit
225.97964805112412,19.156957862811392,69.02032916419738,3678.5929099908863,0.6627586625717349,49.60455967787501,2.5658725940330918,0.10128414797886241,8,Insulation Damage
201.58766220201048,13.176182999795303,40.259304510763336,2629.3819610294217,0.6941491805020985,49.536865050691624,150.68037527269541,0.13907961052909426,9,Corrosion
